"coupon_id","country_symbol","amount","submitted_at","accepted_at","lead_receipt_id","offer_id","offer_name","offer_price","rebate_strategy","budget_name","corner_id","user_id","gender","age_group","preferred_language_key","category","receipt_amount","receipt_date","loyalty_card_number","chain","shop_name","shop_address","shop_zip","shop_city","region","webstore","chain_group","chain_type","item_id","item_identifier_product","item_price_product","product_name","product_price","rating","review","rank","answer_id","question_01","question_02","question_03","question_04","question_05","question_06","question_07","question_08","question_09","question_10","proposition_01","proposition_02","proposition_03","proposition_04","proposition_05","proposition_06","proposition_07","proposition_08","proposition_09","proposition_10"
148371635,"uk",1.0,"2025-04-16 19:13:19.793869+00:00","2025-04-17 10:06:27.370250+00:00",52841200,58943,"Onken Greek Style Natural Set- V5 Apr 25",1.75,"amount_off","","",1891030,"female","45-54","en_GB","Yogurts",89.28,"2025-04-16","","Tesco.com","","","","","","","Online UK","",69565572,"ONKEN GREEK STYLE SET YOGURT NATURAL 450G",1.5,"Onken Greek Style Natural Set 450g",1.95,"","",1,"","","","","","","","","","","","","","","","","","","","",""
148686088,"uk",1.0,"2025-05-07 13:41:21.993693+00:00","2025-05-07 17:37:14.459631+00:00",53020223,58943,"Onken Greek Style Natural Set- V5 Apr 25",1.75,"amount_off","","",8908919,"male","45-54","en_GB","Yogurts",8.65,"2025-05-07","","Tesco","","","","","","","Tesco","",69827773,"ONKEN GREEK STYLE SET YOGURT NATURAL 450G",1.5,"Onken Greek Style Natural Set 450g",1.95,"","",1,"","","","","","","","","","","","","","","","","","","","",""
144894723,"uk",1.0,"2024-10-13 11:13:47.690177+00:00","2024-10-15 12:48:56.311183+00:00",50909305,57723,"Onken Greek Style Natural Set- V1 sep 2024",1.75,"amount_off","","",3175411,"female","65+","en_GB","Yogurts",38.25,"2024-10-10","","Morrisons","","","","","","","Morrisons","",66643085,"ONKEN GREEK SET",1.5,"Onken Greek Style Natural Set 450g",1.95,"","",1,"","","","","","","","","","","","","","","","","","","","",""
145658470,"uk",1.0,"2024-11-07 12:46:30.702203+00:00","2024-11-08 05:09:39.267592+00:00",51247093,58217,"Onken Greek Style Natural Set- V2 Nov 2024",1.75,"amount_off","","",10612502,"male","55-64","en_GB","Yogurts",5.83,"2024-11-06","","Morrisons","","","","","","","Morrisons","",67155387,"ONKEN GREEK SET",1.95,"Onken Greek Style Natural Set 450g",1.95,"","",1,"","","","","","","","","","","","","","","","","","","","",""
145987816,"uk",1.0,"2024-11-26 18:31:07.037910+00:00","2024-11-27 06:00:22.798932+00:00",51500903,58357,"Onken Greek Style Natural Set- VS3 Nov 24",1.75,"amount_off","","",7450214,"female","45-54","en_GB","Yogurts",20.97,"2024-11-26","","Morrisons","","","","","","","Morrisons","",67542416,"ONKEN GREEK SET",1.95,"Onken Greek Style Natural Set 450g",1.95,"","",1,"","","","","","","","","","","","","","","","","","","","",""
148706182,"uk",1.0,"2025-05-08 16:31:39.848752+00:00","2025-05-08 17:05:21.478951+00:00",53031878,58943,"Onken Greek Style Natural Set- V5 Apr 25",1.75,"amount_off","","",8428568,"female","65+","en_GB","Yogurts",6.14,"2025-05-08","","Tesco","","","","","","","Tesco","",69845065,"ONKEN GREEK STYLE SET YOGURT NATURAL 450G",1.5,"Onken Greek Style Natural Set 450g",1.95,"","",1,"","","","","","","","","","","","","","","","","","","","",""
148435750,"uk",1.0,"2025-04-21 12:16:16.408714+00:00","2025-04-22 06:27:44.960322+00:00",52881518,58943,"Onken Greek Style Natural Set- V5 Apr 25",1.75,"amount_off","","",9565574,"female","55-64","en_GB","Yogurts",17.05,"2025-04-21","","Tesco","","","","","","","Tesco","",69625816,"ONKEN GREEK STYLE SET YOGURT NATURAL 450G",1.5,"Onken Greek Style Natural Set 450g",1.95,"","",1,"","","","","","","","","","","","","","","","","","","","",""
148464642,"uk",1.0,"2025-05-02 08:41:18.400298+00:00","2025-05-02 08:48:07.636714+00:00",52977175,58943,"Onken Greek Style Natural Set- V5 Apr 25",1.75,"amount_off","","",8628188,"male","45-54","en_GB","Yogurts",13.75,"2025-05-02","","Tesco","","","","","","","Tesco","",69761882,"ONKEN GREEK STYLE SET YOGURT NATURAL 450G",1.5,"Onken Greek Style Natural Set 450g",1.95,"","",1,"","","","","","","","","","","","","","","","","","","","",""
148410625,"uk",1.0,"2025-05-01 06:35:52.712432+00:00","2025-05-01 08:38:39.501430+00:00",52968699,58943,"Onken Greek Style Natural Set- V5 Apr 25",1.75,"amount_off","","",10053960,"female","55-64","en_GB","Yogurts",8.0,"2025-05-01","","Tesco","","","","","","","Tesco","",69749757,"ONKEN GREEK STYLE SET YOGURT NATURAL 450G",1.5,"Onken Greek Style Natural Set 450g",1.95,"","",1,"","","","","","","","","","","","","","","","","","","","",""
148700436,"uk",1.0,"2025-05-08 11:25:45.168617+00:00","2025-05-08 11:52:22.478922+00:00",53028365,58943,"Onken Greek Style Natural Set- V5 Apr 25",1.75,"amount_off","","",1754679,"male","45-54","en_GB","Yogurts",14.31,"2025-05-05","","Tesco","","","","","","","Tesco","",69839976,"ONKEN GREEK STYLE SET YOGURT",1.5,"Onken Greek Style Natural Set 450g",1.95,"","",1,"","","","","","","","","","","","","","","","","","","","",""
148359553,"uk",1.0,"2025-04-15 09:23:18.716221+00:00","2025-04-15 10:25:59.536857+00:00",52824661,58943,"Onken Greek Style Natural Set- V5 Apr 25",1.75,"amount_off","","",10448302,"female","35-44","en_GB","Yogurts",80.59,"2025-04-15","","Tesco.com","","","","","","","Online UK","",69540306,"ONKEN GREEK STYLE SET YOGURT NATURAL 450G",1.5,"Onken Greek Style Natural Set 450g",1.95,"","",1,"","","","","","","","","","","","","","","","","","","","",""
144375374,"uk",1.0,"2024-09-30 15:28:39.315313+00:00","2024-10-02 11:04:31.664777+00:00",50725469,57723,"Onken Greek Style Natural Set- V1 sep 2024",1.75,"amount_off","","",6091085,"female","35-44","en_GB","Yogurts",1.5,"2024-09-30","","Morrisons","","","","","","","Morrisons","",66368719,"ONKEN GREEK SET",1.5,"Onken Greek Style Natural Set 450g",1.95,"","",1,"","","","","","","","","","","","","","","","","","","","",""
148471956,"uk",1.0,"2025-04-22 13:14:05.646656+00:00","2025-04-22 13:21:28.652363+00:00",52888844,58943,"Onken Greek Style Natural Set- V5 Apr 25",1.75,"amount_off","","",8635028,"female","45-54","en_GB","Yogurts",61.46,"2025-04-22","","Tesco","","","","","","","Tesco","",69635818,"ONKEN GREEK STYLE SET YOGURT NATURAL 450G",1.5,"Onken Greek Style Natural Set 450g",1.95,"","",1,"","","","","","","","","","","","","","","","","","","","",""
145726297,"uk",1.0,"2024-11-09 12:59:35.026705+00:00","2024-11-11 04:21:59.114981+00:00",51286650,58357,"Onken Greek Style Natural Set- VS3 Nov 24",1.75,"amount_off","","",5253804,"female","45-54","en_GB","Yogurts",14.1,"2024-11-09","","Morrisons","","","","","","","Morrisons","",67214132,"ONKEN GREEK SET",1.95,"Onken Greek Style Natural Set 450g",1.95,"","",1,"","","","","","","","","","","","","","","","","","","","",""
148472631,"uk",1.0,"2025-04-22 13:45:26.883771+00:00","2025-04-22 13:52:23.046668+00:00",52889253,58943,"Onken Greek Style Natural Set- V5 Apr 25",1.75,"amount_off","","",2104985,"female","35-44","en_GB","Yogurts",110.34,"2025-04-22","","Morrisons","","","","","","","Morrisons","",69636370,"ONKEN GREEK SET",1.5,"Onken Greek Style Natural Set 450g",1.95,"","",1,"","","","","","","","","","","","","","","","","","","","",""
145697574,"uk",1.0,"2024-11-08 14:53:11.806507+00:00","2024-11-09 04:42:56.349609+00:00",51268577,58357,"Onken Greek Style Natural Set- VS3 Nov 24",1.75,"amount_off","","",12081227,"female","65+","en_GB","Yogurts",39.0,"2024-11-08","","Morrisons","","","","","","","Morrisons","",67187460,"ONKEN GREEK SET",1.95,"Onken Greek Style Natural Set 450g",1.95,"","",1,"","","","","","","","","","","","","","","","","","","","",""
148357763,"uk",1.0,"2025-04-15 19:49:44.837876+00:00","2025-04-16 05:31:49.013018+00:00",52830855,58943,"Onken Greek Style Natural Set- V5 Apr 25",1.75,"amount_off","","",10495347,"unlisted","45-54","en_GB","Yogurts",1.5,"2025-04-15","","Tesco","","","","","","","Tesco","",69549651,"ONKEN GREEK STYLE SET YOGURT NATURAL 450G",1.5,"Onken Greek Style Natural Set 450g",1.95,"","",1,"","","","","","","","","","","","","","","","","","","","",""
146304475,"uk",1.0,"2024-12-05 13:55:48.172997+00:00","2024-12-06 05:32:46.825685+00:00",51616229,58578,"Onken Greek Style Natural Set- VS4 Nov 24",1.75,"amount_off","","",6771854,"female","35-44","en_GB","Yogurts",9.72,"2024-12-03","","Morrisons","","","","","","","Morrisons","",67704262,"CNKEN YOGHURT",1.5,"Onken Greek Style Natural Set 450g",1.95,"","",1,"","","","","","","","","","","","","","","","","","","","",""
144858063,"uk",1.0,"2024-10-25 17:42:58.803294+00:00","2024-10-26 06:15:04.201788+00:00",51083701,57723,"Onken Greek Style Natural Set- V1 sep 2024",1.75,"amount_off","","",10767247,"female","25-34","en_GB","Yogurts",36.79,"2024-10-25","","Morrisons","","","","","","","Morrisons","",66903267,"ONKEN GREEK SET",1.95,"Onken Greek Style Natural Set 450g",1.95,"","",1,"","","","","","","","","","","","","","","","","","","","",""
145643159,"uk",1.0,"2024-11-06 21:27:08.215981+00:00","2024-11-07 10:26:32.015626+00:00",51240747,58217,"Onken Greek Style Natural Set- V2 Nov 2024",1.75,"amount_off","","",10783887,"male","35-44","en_GB","Yogurts",154.85,"2024-11-06","","Morrisons","","","","","","","Morrisons","",67145209,"JNXEN GREEK SET",1.95,"Onken Greek Style Natural Set 450g",1.95,"","",1,"","","","","","","","","","","","","","","","","","","","",""
148732728,"uk",1.0,"2025-05-10 13:15:51.258971+00:00","2025-05-10 16:08:21.849872+00:00",53049097,58943,"Onken Greek Style Natural Set- V5 Apr 25",1.75,"amount_off","","",12839624,"male","25-34","en_GB","Yogurts",1.5,"2025-05-04","","Tesco","","","","","","","Tesco","",69870066,"ONKEN GREEK STYLE SET YOGURT NATURAL 450G",1.5,"Onken Greek Style Natural Set 450g",1.95,"","",1,"","","","","","","","","","","","","","","","","","","","",""
148342359,"uk",1.0,"2025-05-02 09:24:20.716203+00:00","2025-05-02 10:18:06.243235+00:00",52977685,58943,"Onken Greek Style Natural Set- V5 Apr 25",1.75,"amount_off","","",6432034,"female","35-44","en_GB","Yogurts",4.6,"2025-05-02","","Morrisons","","","","","","","Morrisons","",69762649,"ONKEN GREEK SET",1.5,"Onken Greek Style Natural Set 450g",1.95,"","",1,"","","","","","","","","","","","","","","","","","","","",""
148634227,"uk",1.0,"2025-05-03 21:52:28.248121+00:00","2025-05-04 01:58:57.747402+00:00",52993766,58943,"Onken Greek Style Natural Set- V5 Apr 25",1.75,"amount_off","","",2012641,"male","25-34","en_GB","Yogurts",88.69,"2025-05-02","","Morrisons.com","","","","","","","Online UK","",69786638,"ONKEN GREEK STYLE NATURAL SET 450G",1.5,"Onken Greek Style Natural Set 450g",1.95,"","",1,"","","","","","","","","","","","","","","","","","","","",""
148352726,"uk",1.0,"2025-04-14 17:58:14.009553+00:00","2025-04-15 05:25:01.505983+00:00",52822028,58943,"Onken Greek Style Natural Set- V5 Apr 25",1.75,"amount_off","","",12519190,"","65+","en_GB","Yogurts",1.5,"2025-04-14","","Tesco","","","","","","","Tesco","",69535898,"ONKEN GREEK STYLE SET YOGURT NATURAL 450G",1.5,"Onken Greek Style Natural Set 450g",1.95,"","",1,"","","","","","","","","","","","","","","","","","","","",""
148346361,"uk",1.0,"2025-04-15 17:22:30.379061+00:00","2025-04-15 17:40:18.775987+00:00",52829517,58943,"Onken Greek Style Natural Set- V5 Apr 25",1.75,"amount_off","","",1662850,"male","35-44","en_GB","Yogurts",28.39,"2025-04-15","","Tesco","","","","","","","Tesco","",69547753,"ONKEN GREEK STYLE SET YOGURT",1.5,"Onken Greek Style Natural Set 450g",1.95,"","",1,"","","","","","","","","","","","","","","","","","","","",""
144508149,"uk",1.0,"2024-10-03 15:07:31.659127+00:00","2024-10-05 11:03:52.460399+00:00",50762946,57723,"Onken Greek Style Natural Set- V1 sep 2024",1.75,"amount_off","","",1744731,"female","65+","en_GB","Yogurts",50.3,"2024-10-03","","Morrisons","","","","","","","Morrisons","",66425233,"ONKEN GREEK SET",1.5,"Onken Greek Style Natural Set 450g",1.95,"","",1,"","","","","","","","","","","","","","","","","","","","",""
148545344,"uk",1.0,"2025-04-26 18:37:33.676416+00:00","2025-04-27 08:05:59.105064+00:00",52939533,58943,"Onken Greek Style Natural Set- V5 Apr 25",1.75,"amount_off","","",10071492,"female","35-44","en_GB","Yogurts",1.28,"2025-04-26","","Tesco","","","","","","","Tesco","",69704621,"ONKEN GREEK STYLE SET YOGURT NATURAL 450G",1.5,"Onken Greek Style Natural Set 450g",1.95,"","",1,"","","","","","","","","","","","","","","","","","","","",""
148350471,"uk",1.0,"2025-04-14 16:07:22.826928+00:00","2025-04-15 05:05:35.627211+00:00",52820981,58943,"Onken Greek Style Natural Set- V5 Apr 25",1.75,"amount_off","","",10144449,"male","35-44","en_GB","Yogurts",17.34,"2025-04-14","","Tesco","","","","","","","Tesco","",69534369,"ONKEN GREEK STYLE SET YOGURT NATURAL 450G",1.5,"Onken Greek Style Natural Set 450g",1.95,"","",1,"","","","","","","","","","","","","","","","","","","","",""
148457954,"uk",1.0,"2025-04-24 12:44:56.050200+00:00","2025-04-24 13:08:11.539115+00:00",52910266,58943,"Onken Greek Style Natural Set- V5 Apr 25",1.75,"amount_off","","",8639973,"female","45-54","en_GB","Yogurts",16.2,"2025-04-24","","Morrisons","","","","","","","Morrisons","",69665702,"ONKEN GREEK SET",1.5,"Onken Greek Style Natural Set 450g",1.95,"","",1,"","","","","","","","","","","","","","","","","","","","",""
148412853,"uk",1.0,"2025-04-18 07:39:31.171069+00:00","2025-04-18 08:32:08.185519+00:00",52853793,58943,"Onken Greek Style Natural Set- V5 Apr 25",1.75,"amount_off","","",1943968,"female","25-34","en_GB","Yogurts",11.5,"2025-04-18","","Tesco","","","","","","","Tesco","",69584626,"ONKEN GREEK STYLE SET YOGURT",1.5,"Onken Greek Style Natural Set 450g",1.95,"","",1,"","","","","","","","","","","","","","","","","","","","",""
145719527,"uk",1.0,"2024-11-12 22:59:04.187481+00:00","2024-11-14 06:47:56.030267+00:00",51332884,58357,"Onken Greek Style Natural Set- VS3 Nov 24",1.75,"amount_off","","",7944714,"female","45-54","en_GB","Yogurts",6.63,"2024-11-12","","Morrisons","","","","","","","Morrisons","",67283636,"ONKEN GREEK SET",1.95,"Onken Greek Style Natural Set 450g",1.95,"","",1,"","","","","","","","","","","","","","","","","","","","",""
148640232,"uk",1.0,"2025-05-04 14:58:34.700055+00:00","2025-05-05 06:07:50.034184+00:00",52997433,58943,"Onken Greek Style Natural Set- V5 Apr 25",1.75,"amount_off","","",7048512,"male","45-54","en_GB","Yogurts",45.61,"2025-05-04","","Morrisons","","","","","","","Morrisons","",69792291,"ONKEN GREEK SET",1.5,"Onken Greek Style Natural Set 450g",1.95,"","",1,"","","","","","","","","","","","","","","","","","","","",""
148466984,"uk",1.0,"2025-04-22 08:20:15.298837+00:00","2025-04-22 08:35:18.830363+00:00",52885732,58943,"Onken Greek Style Natural Set- V5 Apr 25",1.75,"amount_off","","",5558230,"male","35-44","en_GB","Yogurts",12.24,"2025-04-22","","Morrisons","","","","","","","Morrisons","",69631478,"ONKEN GREEK SET",1.5,"Onken Greek Style Natural Set 450g",1.95,"","",1,"","","","","","","","","","","","","","","","","","","","",""
148349500,"uk",1.0,"2025-04-30 11:34:51.418718+00:00","2025-05-01 04:02:49.098635+00:00",52963083,58943,"Onken Greek Style Natural Set- V5 Apr 25",1.75,"amount_off","","",1663221,"male","45-54","en_GB","Yogurts",14.06,"2025-04-15","","Tesco","","","","","","","Tesco","",69741154,"ONKEN GREEK STYLE SET YOGURT",1.5,"Onken Greek Style Natural Set 450g",1.95,"","",1,"","","","","","","","","","","","","","","","","","","","",""
148562898,"uk",1.0,"2025-04-28 15:13:56.308620+00:00","2025-04-29 12:34:45.310924+00:00",52949609,58943,"Onken Greek Style Natural Set- V5 Apr 25",1.75,"amount_off","","",12479221,"female","65+","en_GB","Yogurts",1.5,"2025-04-28","","Tesco","","","","","","","Tesco","",69720075,"ONKEN GREEK STYLE SET YOGURT",1.5,"Onken Greek Style Natural Set 450g",1.95,"","",1,"","","","","","","","","","","","","","","","","","","","",""
145756946,"uk",1.0,"2024-11-10 18:36:42.303106+00:00","2024-11-12 04:30:25.704487+00:00",51306547,58357,"Onken Greek Style Natural Set- VS3 Nov 24",1.75,"amount_off","","",3277115,"female","25-34","en_GB","Yogurts",27.98,"2024-11-10","","Morrisons.com","","","","","","","Online UK","",67243172,"ONKEN GREEK STYLE NATURAL SET 450G",1.95,"Onken Greek Style Natural Set 450g",1.95,"","",1,"","","","","","","","","","","","","","","","","","","","",""
148613347,"uk",1.0,"2025-05-04 06:02:35.465019+00:00","2025-05-04 06:22:40.946015+00:00",52994261,58943,"Onken Greek Style Natural Set- V5 Apr 25",1.75,"amount_off","","",12813747,"male","35-44","en_GB","Yogurts",3.02,"2025-05-03","","Tesco","","","","","","","Tesco","",69787482,"ONKEN GREEK STYLE SET YOGURT NATURAL 450G",1.5,"Onken Greek Style Natural Set 450g",1.95,"","",1,"","","","","","","","","","","","","","","","","","","","",""
146157427,"uk",1.0,"2024-11-29 09:37:26.731279+00:00","2024-11-29 10:28:18.690102+00:00",51536993,58578,"Onken Greek Style Natural Set- VS4 Nov 24",1.75,"amount_off","","",12629565,"female","65+","en_GB","Yogurts",3.95,"2024-11-29","","Morrisons","","","","","","","Morrisons","",67594081,"ONKEN GREEK SET",1.95,"Onken Greek Style Natural Set 450g",1.95,5,"",1,11827148,"Were you familiar with Onken before the Shopmium offer? [multiple_choice]","If you hadn't bought this product, what would you have bought instead? [multiple_choice]","What occasion did you make this purchase for? [multiple_choice]","How do you/did you plan to use the product? [multiple_choice]","Who did you buy this product for? (Select all that apply) [multiple_answer]","What appealed to you about this product? (Select all that apply) [multiple_answer]","Would you purchase Onken Set Natural again? [multiple_choice]","Do you agree for us to share your review with the brand for potential future marketing purposes? [multiple_choice]","Which of the following brands of Yogurt do you buy the most? [multiple_choice]","","Yes, I tried products of this brand once","Other","In my cooking","In a curry","For myself;For another adult in my household (family member/ partner)","Price/offer","I don't know","Yes","Yeo Valley",""
148532174,"uk",1.0,"2025-04-25 19:11:11.582210+00:00","2025-04-25 19:33:46.839382+00:00",52930170,58943,"Onken Greek Style Natural Set- V5 Apr 25",1.75,"amount_off","","",10229257,"female","35-44","en_GB","Yogurts",40.4,"2025-04-25","","Tesco","","","","","","","Tesco","",69691284,"ONKEN GREEK STYLE SET YOGURT NATURAL 450G",1.5,"Onken Greek Style Natural Set 450g",1.95,"","",1,"","","","","","","","","","","","","","","","","","","","",""
145917268,"uk",1.0,"2024-11-17 10:52:00.846455+00:00","2024-11-18 08:33:21.501949+00:00",51397976,58357,"Onken Greek Style Natural Set- VS3 Nov 24",1.75,"amount_off","","",9103640,"female","55-64","en_GB","Yogurts",29.8,"2024-11-17","","Morrisons","","","","","","","Morrisons","",67381544,"ONKEN GREEK SET",1.95,"Onken Greek Style Natural Set 450g",1.95,"","",1,"","","","","","","","","","","","","","","","","","","","",""
144833163,"uk",1.0,"2024-10-12 20:18:04.143140+00:00","2024-10-15 11:02:27.451028+00:00",50904270,57723,"Onken Greek Style Natural Set- V1 sep 2024",1.75,"amount_off","","",8723722,"female","25-34","en_GB","Yogurts",16.28,"2024-10-12","","Morrisons","","","","","","","Morrisons","",66635648,"ONKEN GREEK SET",1.5,"Onken Greek Style Natural Set 450g",1.95,"","",1,"","","","","","","","","","","","","","","","","","","","",""
148487790,"uk",1.0,"2025-04-23 12:01:58.232086+00:00","2025-04-23 12:13:25.913149+00:00",52898002,58943,"Onken Greek Style Natural Set- V5 Apr 25",1.75,"amount_off","","",5889922,"female","55-64","en_GB","Yogurts",3.6,"2025-04-23","","Tesco","","","","","","","Tesco","",69648309,"ONKEN GREEK STYLE SET YOGURT NATURAL 450G",1.5,"Onken Greek Style Natural Set 450g",1.95,"","",1,"","","","","","","","","","","","","","","","","","","","",""
148706895,"uk",1.0,"2025-05-08 17:26:23.755196+00:00","2025-05-08 17:40:27.369817+00:00",53032324,58943,"Onken Greek Style Natural Set- V5 Apr 25",1.75,"amount_off","","",8327208,"female","35-44","en_GB","Yogurts",83.29,"2025-05-08","","Tesco","","","","","","","Tesco","",69845719,"ONKEN GREEK STYLE SET YOGURT",1.5,"Onken Greek Style Natural Set 450g",1.95,"","",1,"","","","","","","","","","","","","","","","","","","","",""
148627650,"uk",1.0,"2025-05-03 12:16:11.818478+00:00","2025-05-03 17:22:33.760427+00:00",52989176,58943,"Onken Greek Style Natural Set- V5 Apr 25",1.75,"amount_off","","",9955146,"female","55-64","en_GB","Yogurts",94.96,"2025-05-03","","Tesco.com","","","","","","","Online UK","",69779955,"ONKEN GREEK STYLE SET YOGURT NATURAL 450G",1.95,"Onken Greek Style Natural Set 450g",1.95,"","",1,"","","","","","","","","","","","","","","","","","","","",""
146231551,"uk",1.0,"2024-12-02 19:39:10.342198+00:00","2024-12-03 06:39:35.668146+00:00",51581203,58578,"Onken Greek Style Natural Set- VS4 Nov 24",1.75,"amount_off","","",6127221,"male","45-54","en_GB","Yogurts",53.06,"2024-12-02","","Morrisons","","","","","","","Morrisons","",67656126,"ONKEN GREEK SET",1.5,"Onken Greek Style Natural Set 450g",1.95,"","",1,"","","","","","","","","","","","","","","","","","","","",""
145802605,"uk",1.0,"2024-11-14 20:11:27.025748+00:00","2024-11-16 04:45:18.073185+00:00",51361833,58357,"Onken Greek Style Natural Set- VS3 Nov 24",1.75,"amount_off","","",10442505,"female","35-44","en_GB","Yogurts",111.13,"2024-11-14","","Morrisons.com","","","","","","","Online UK","",67327694,"ONKEN GREEK STYLE NATURAL SET 450G",1.95,"Onken Greek Style Natural Set 450g",1.95,"","",1,"","","","","","","","","","","","","","","","","","","","",""
145451763,"uk",1.0,"2024-10-31 09:30:52.602832+00:00","2024-11-02 08:21:54.694108+00:00",51151385,58217,"Onken Greek Style Natural Set- V2 Nov 2024",1.75,"amount_off","","",8642923,"male","35-44","en_GB","Yogurts",18.8,"2024-10-31","","Morrisons","","","","","","","Morrisons","",67008688,"ONKEN GREEK SET",1.95,"Onken Greek Style Natural Set 450g",1.95,"","",1,"","","","","","","","","","","","","","","","","","","","",""
148579508,"uk",1.0,"2025-04-29 19:43:15.150472+00:00","2025-04-30 11:59:50.439489+00:00",52959423,58943,"Onken Greek Style Natural Set- V5 Apr 25",1.75,"amount_off","","",11326046,"male","45-54","en_GB","Yogurts",7.85,"2025-04-29","","Tesco","","","","","","","Tesco","",69735194,"ONKEN GREEK STYLE SET YOGURT",1.5,"Onken Greek Style Natural Set 450g",1.95,"","",1,"","","","","","","","","","","","","","","","","","","","",""
148408698,"uk",1.0,"2025-04-17 19:46:08.774639+00:00","2025-04-18 02:17:35.107439+00:00",52852161,58943,"Onken Greek Style Natural Set- V5 Apr 25",1.75,"amount_off","","",1730172,"female","35-44","en_GB","Yogurts",3.4,"2025-04-17","","Tesco","","","","","","","Tesco","",69581954,"ONKEN GREEK STYLE SET YOGURT",1.5,"Onken Greek Style Natural Set 450g",1.95,"","",1,"","","","","","","","","","","","","","","","","","","","",""
145625019,"uk",1.0,"2024-11-06 10:48:25.724914+00:00","2024-11-06 14:32:00.272367+00:00",51230297,58217,"Onken Greek Style Natural Set- V2 Nov 2024",1.75,"amount_off","","",5155567,"male","35-44","en_GB","Yogurts",3.8,"2024-11-06","","Morrisons","","","","","","","Morrisons","",67128296,"ONKEN GREEK SET",1.95,"Onken Greek Style Natural Set 450g",1.95,"","",1,"","","","","","","","","","","","","","","","","","","","",""
146278006,"uk",1.0,"2024-12-04 14:56:38.286200+00:00","2024-12-05 05:46:09.224368+00:00",51602371,58578,"Onken Greek Style Natural Set- VS4 Nov 24",1.75,"amount_off","","",8631077,"female","55-64","en_GB","Yogurts",1.5,"2024-12-04","","Morrisons","","","","","","","Morrisons","",67685459,"ONKEN GREEK SET",1.5,"Onken Greek Style Natural Set 450g",1.95,"","",1,"","","","","","","","","","","","","","","","","","","","",""
148342730,"uk",1.0,"2025-04-14 07:59:18.428260+00:00","2025-04-14 10:12:25.640262+00:00",52816744,58943,"Onken Greek Style Natural Set- V5 Apr 25",1.75,"amount_off","","",10269236,"female","25-34","en_GB","Yogurts",3.65,"2025-04-14","","Tesco","","","","","","","Tesco","",69527413,"ONKEN GREEK STYLE SET YOGURT NATURAL 450G",1.5,"Onken Greek Style Natural Set 450g",1.95,"","",1,"","","","","","","","","","","","","","","","","","","","",""
148457459,"uk",1.0,"2025-04-21 11:13:55.171578+00:00","2025-04-22 06:12:23.238010+00:00",52880944,58943,"Onken Greek Style Natural Set- V5 Apr 25",1.75,"amount_off","","",9321859,"female","25-34","en_GB","Yogurts",1.5,"2025-04-19","","Morrisons","","","","","","","Morrisons","",69625038,"ONKEN GREEK SET",1.5,"Onken Greek Style Natural Set 450g",1.95,"","",1,"","","","","","","","","","","","","","","","","","","","",""
145312411,"uk",1.0,"2024-10-26 22:58:09.501801+00:00","2024-10-27 07:16:18.523211+00:00",51100708,57723,"Onken Greek Style Natural Set- V1 sep 2024",1.75,"amount_off","","",10142138,"female","25-34","en_GB","Yogurts",34.74,"2024-10-25","","Morrisons","","","","","","","Morrisons","",66929499,"ONKEN GREEK SET",1.95,"Onken Greek Style Natural Set 450g",1.95,"","",1,"","","","","","","","","","","","","","","","","","","","",""
144725899,"uk",1.0,"2024-10-09 06:35:46.890798+00:00","2024-10-10 12:16:38.702957+00:00",50835250,57723,"Onken Greek Style Natural Set- V1 sep 2024",1.75,"amount_off","","",10583466,"female","35-44","en_GB","Yogurts",1.5,"2024-10-09","","Morrisons","","","","","","","Morrisons","",66529464,"ONKEN GREEK SET",1.5,"Onken Greek Style Natural Set 450g",1.95,"","",1,"","","","","","","","","","","","","","","","","","","","",""
148374374,"uk",1.0,"2025-04-16 07:28:38.577321+00:00","2025-04-16 10:16:43.732014+00:00",52832183,58943,"Onken Greek Style Natural Set- V5 Apr 25",1.75,"amount_off","","",12793181,"female","35-44","en_GB","Yogurts",148.63,"2025-04-14","","Tesco","","","","","","","Tesco","",69551602,"ONKEN GREEK STYLE SET YOGURT NATURAL 450G",1.5,"Onken Greek Style Natural Set 450g",1.95,"","",1,"","","","","","","","","","","","","","","","","","","","",""
144364377,"uk",1.0,"2024-10-04 07:18:36.532853+00:00","2024-10-06 03:06:52.186556+00:00",50770367,57723,"Onken Greek Style Natural Set- V1 sep 2024",1.75,"amount_off","","",4815162,"female","45-54","en_GB","Yogurts",17.84,"2024-10-04","","Morrisons","","","","","","","Morrisons","",66435801,"ONKEN GREEK SET",1.5,"Onken Greek Style Natural Set 450g",1.95,"","",1,"","","","","","","","","","","","","","","","","","","","",""
